instant,dteday,season,yr,mnth,holiday,weekday,workingday,is_weekend,weather_code,t1,t2,hum,wind_speed,cnt,n_hours,coverage
158,2015-06-10,1,0,6,0,3,1,0,2,13.979166666666666,13.8125,57.833333333333336,21.958333333333332,35707,24,1.0
159,2015-06-11,1,0,6,0,4,1,0,1,16.8125,16.6875,63.104166666666664,20.416666666666668,38808,24,1.0
160,2015-06-12,1,0,6,0,5,1,0,2,18.75,18.75,69.58333333333333,12.208333333333334,35172,24,1.0
161,2015-06-13,1,0,6,0,6,0,1,4,17.458333333333332,17.458333333333332,77.35416666666667,18.333333333333332,30298,24,1.0
162,2015-06-14,1,0,6,0,0,0,1,3,14.854166666666666,14.854166666666666,78.5,13.145833333333334,25235,24,1.0
163,2015-06-15,1,0,6,0,1,1,0,2,14.270833333333334,14.270833333333334,64.70833333333333,16.875,34558,24,1.0
164,2015-06-16,1,0,6,0,2,1,0,1,17.041666666666668,16.895833333333332,58.541666666666664,8.125,37923,24,1.0
165,2015-06-17,1,0,6,0,3,1,0,2,19.645833333333332,19.645833333333332,65.54166666666667,21.916666666666668,38591,24,1.0
166,2015-06-18,1,0,6,0,4,1,0,2,17.875,17.875,57.25,18.083333333333332,38687,24,1.0
167,2015-06-19,1,0,6,0,5,1,0,2,16.354166666666668,16.354166666666668,58.541666666666664,16.020833333333332,35966,24,1.0
168,2015-06-20,1,0,6,0,6,0,1,3,16.645833333333332,16.645833333333332,74.8125,9.75,26295,24,1.0
169,2015-06-21,1,0,6,0,0,0,1,3,17.458333333333332,17.458333333333332,62.6875,23.041666666666668,30393,24,1.0
170,2015-06-22,1,0,6,0,1,1,0,4,14.6875,14.6875,70.85416666666667,20.916666666666668,29557,24,1.0
171,2015-06-23,1,0,6,0,2,1,0,2,15.8125,15.8125,60.4375,14.104166666666666,37472,24,1.0
172,2015-06-24,1,0,6,0,3,1,0,1,18.625,18.4375,57.208333333333336,16.083333333333332,38940,24,1.0
173,2015-06-25,1,0,6,0,4,1,0,1,19.645833333333332,19.583333333333332,56.979166666666664,13.541666666666666,38673,24,1.0
174,2015-06-26,1,0,6,0,5,1,0,1,20.604166666666668,20.604166666666668,55.25,15.916666666666666,37019,24,1.0
175,2015-06-27,1,0,6,0,6,0,1,1,19.541666666666668,19.208333333333332,57.354166666666664,17.0,36581,24,1.0
176,2015-06-28,1,0,6,0,0,0,1,2,19.125,19.125,64.25,15.333333333333334,25706,24,1.0
177,2015-06-29,1,0,6,0,1,1,0,1,20.583333333333332,20.458333333333332,54.645833333333336,13.416666666666666,39082,24,1.0
178,2015-06-30,1,0,6,0,2,1,0,1,22.375,22.0,50.354166666666664,14.895833333333334,43326,24,1.0
179,2015-07-01,1,0,7,0,3,1,0,2,27.375,27.4375,50.979166666666664,17.3125,42641,24,1.0
180,2015-07-02,1,0,7,0,4,1,0,2,22.291666666666668,22.291666666666668,64.5625,15.208333333333334,38262,24,1.0
181,2015-07-03,1,0,7,0,5,1,0,1,19.916666666666668,19.875,63.666666666666664,17.458333333333332,39611,24,1.0
182,2015-07-04,1,0,7,0,6,0,1,2,22.229166666666668,22.229166666666668,66.16666666666667,17.4375,38283,24,1.0
183,2015-07-05,1,0,7,0,0,0,1,2,18.645833333333332,18.604166666666668,64.66666666666667,13.729166666666666,29716,24,1.0
184,2015-07-06,1,0,7,0,1,1,0,1,18.979166666666668,18.729166666666668,58.979166666666664,15.479166666666666,38620,24,1.0
185,2015-07-07,1,0,7,0,2,1,0,2,19.458333333333332,19.354166666666668,58.125,21.520833333333332,37908,24,1.0
186,2015-07-08,1,0,7,0,3,1,0,3,17.8125,17.8125,62.4375,23.833333333333332,41703,24,1.0
187,2015-07-09,1,0,7,0,4,1,0,1,17.791666666666668,17.541666666666668,48.979166666666664,12.979166666666666,72504,24,1.0
188,2015-07-10,1,0,7,0,5,1,0,1,20.833333333333332,20.333333333333332,47.229166666666664,12.854166666666666,42779,24,1.0
189,2015-07-11,1,0,7,0,6,0,1,2,21.375,21.291666666666668,54.229166666666664,17.416666666666668,42091,24,1.0
190,2015-07-12,1,0,7,0,0,0,1,3,18.520833333333332,18.520833333333332,75.47916666666667,21.6875,23240,24,1.0
191,2015-07-13,1,0,7,0,1,1,0,4,18.956521739130434,18.956521739130434,81.45652173913044,20.043478260869566,26920,23,0.9583333333333334
192,2015-07-14,1,0,7,0,2,1,0,4,19.416666666666668,19.416666666666668,76.64583333333333,15.979166666666666,35348,24,1.0
193,2015-07-15,1,0,7,0,3,1,0,3,19.645833333333332,19.645833333333332,76.91666666666667,12.0,34574,24,1.0
194,2015-07-16,1,0,7,0,4,1,0,2,19.916666666666668,19.916666666666668,65.47916666666667,22.041666666666668,39306,24,1.0
195,2015-07-17,1,0,7,0,5,1,0,2,20.4375,20.4375,62.708333333333336,19.958333333333332,38505,24,1.0
196,2015-07-18,1,0,7,0,6,0,1,2,18.708333333333332,18.458333333333332,53.958333333333336,17.583333333333332,38491,24,1.0
197,2015-07-19,1,0,7,0,0,0,1,2,20.0,19.708333333333332,49.291666666666664,18.979166666666668,36693,24,1.0
198,2015-07-20,1,0,7,0,1,1,0,3,19.142857142857142,19.142857142857142,77.88095238095238,13.357142857142858,27163,21,0.875
199,2015-07-21,1,0,7,0,2,1,0,2,20.395833333333332,20.395833333333332,58.354166666666664,22.395833333333332,40696,24,1.0
200,2015-07-22,1,0,7,0,3,1,0,2,19.333333333333332,19.229166666666668,60.958333333333336,17.75,37915,24,1.0
201,2015-07-23,1,0,7,0,4,1,0,1,18.166666666666668,18.125,56.520833333333336,13.5625,39092,24,1.0
202,2015-07-24,1,0,7,0,5,1,0,5,15.854166666666666,15.854166666666666,75.41666666666667,11.458333333333334,16034,24,1.0
203,2015-07-25,1,0,7,0,6,0,1,3,16.6875,16.6875,61.708333333333336,19.916666666666668,32608,24,1.0
204,2015-07-26,1,0,7,0,0,0,1,3,15.458333333333334,15.458333333333334,77.625,16.25,12398,24,1.0
205,2015-07-27,1,0,7,0,1,1,0,3,17.770833333333332,17.770833333333332,67.1875,28.208333333333332,31904,24,1.0
206,2015-07-28,1,0,7,0,2,1,0,3,17.125,17.125,58.791666666666664,27.854166666666668,36101,24,1.0
207,2015-07-29,1,0,7,0,3,1,0,2,15.833333333333334,15.833333333333334,60.895833333333336,19.666666666666668,36761,24,1.0
208,2015-07-30,1,0,7,0,4,1,0,2,15.9375,15.9375,60.208333333333336,14.854166666666666,36145,24,1.0
209,2015-07-31,1,0,7,0,5,1,0,1,16.958333333333332,16.895833333333332,58.645833333333336,8.1875,36675,24,1.0
210,2015-08-01,1,0,8,0,6,0,1,1,17.666666666666668,17.5625,55.6875,12.604166666666666,43017,24,1.0
211,2015-08-02,1,0,8,0,0,0,1,1,19.791666666666668,19.541666666666668,57.770833333333336,12.5,43295,24,1.0
212,2015-08-03,1,0,8,0,1,1,0,2,19.833333333333332,19.833333333333332,68.25,17.625,35402,24,1.0
213,2015-08-04,1,0,8,0,2,1,0,2,18.270833333333332,18.25,61.0,22.916666666666668,37644,24,1.0
214,2015-08-05,1,0,8,0,3,1,0,2,18.375,18.354166666666668,64.5625,11.0625,38770,24,1.0
215,2015-08-06,1,0,8,0,4,1,0,2,19.4375,19.4375,67.70833333333333,14.895833333333334,63468,24,1.0
216,2015-08-07,1,0,8,0,5,1,0,2,19.520833333333332,19.520833333333332,62.708333333333336,8.958333333333334,39486,24,1.0
217,2015-08-08,1,0,8,0,6,0,1,2,19.729166666666668,19.729166666666668,69.4375,11.041666666666666,38993,24,1.0
218,2015-08-09,1,0,8,0,0,0,1,1,21.25,21.104166666666668,55.8125,12.270833333333334,40441,24,1.0
219,2015-08-10,1,0,8,0,1,1,0,3,20.333333333333332,20.333333333333332,74.02083333333333,18.104166666666668,35335,24,1.0
220,2015-08-11,1,0,8,0,2,1,0,4,18.3125,18.3125,64.5625,7.4375,34318,24,1.0
221,2015-08-12,1,0,8,0,3,1,0,3,18.541666666666668,18.541666666666668,70.39583333333333,16.770833333333332,36548,24,1.0
222,2015-08-13,1,0,8,0,4,1,0,5,18.9375,18.9375,83.89583333333333,15.145833333333334,25974,24,1.0
223,2015-08-14,1,0,8,0,5,1,0,4,19.020833333333332,19.020833333333332,85.60416666666667,12.541666666666666,25419,24,1.0
